recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,customer_id
1,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,23069
8,2) $100 - $200,179.11,0,1,Urban,0,Phone,Mens E-Mail,1,0,0.0,4346
6,1) $0 - $100,86.76,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,7471
9,1) $0 - $100,73.16,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0,44454
9,4) $350 - $500,497.03,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,59622
10,4) $350 - $500,374.86,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,4999
10,5) $500 - $750,534.4,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,52296
10,1) $0 - $100,29.99,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0,45984
2,1) $0 - $100,69.72,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,38264
3,2) $100 - $200,181.49,0,1,Rural,1,Web,Womens E-Mail,0,0,0.0,58190
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,504
9,3) $200 - $350,277.5,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,53881
2,4) $350 - $500,401.43,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0,53407
9,1) $0 - $100,41.86,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0,45438
8,2) $100 - $200,148.27,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,60011
5,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0.0,16550
9,1) $0 - $100,93.43,0,1,Rural,1,Phone,Mens E-Mail,0,0,0.0,33078
2,4) $350 - $500,369.11,1,0,Urban,0,Web,No E-Mail,1,0,0.0,30699
5,2) $100 - $200,106.56,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,20818
2,5) $500 - $750,636.53,1,1,Surburban,1,Multichannel,Mens E-Mail,1,0,0.0,51621
10,"6) $750 - $1,000",807.45,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,9705
3,1) $0 - $100,57.0,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,51928
5,5) $500 - $750,622.86,1,1,Urban,1,Web,Womens E-Mail,0,0,0.0,18914
2,1) $0 - $100,43.91,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,17604
1,2) $100 - $200,160.94,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,60947
8,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,50486
5,1) $0 - $100,67.35,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0,43188
3,2) $100 - $200,110.48,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,7140
7,3) $200 - $350,215.98,0,1,Urban,1,Web,No E-Mail,0,0,0.0,29773
11,1) $0 - $100,34.19,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0,49544
3,1) $0 - $100,39.66,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0,25473
7,2) $100 - $200,153.65,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,8686
6,1) $0 - $100,42.16,1,0,Rural,0,Web,No E-Mail,0,0,0.0,52830
7,1) $0 - $100,99.64,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,61405
7,3) $200 - $350,225.56,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,10276
3,"6) $750 - $1,000",835.36,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,11562
7,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,6548
6,1) $0 - $100,92.88,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0,12617
3,1) $0 - $100,75.11,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,11845
3,1) $0 - $100,58.79,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,56226
5,1) $0 - $100,53.12,0,1,Rural,1,Phone,No E-Mail,0,0,0.0,34888
9,2) $100 - $200,135.29,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,8701
7,3) $200 - $350,232.51,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,8403
6,2) $100 - $200,123.7,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,33711
6,1) $0 - $100,80.91,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,56294
2,5) $500 - $750,713.37,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0,45903
1,4) $350 - $500,405.91,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,44239
1,5) $500 - $750,606.23,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0,7738
5,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,1,0,0.0,63425
9,2) $100 - $200,123.54,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,1433
4,1) $0 - $100,29.99,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,45180
4,1) $0 - $100,97.03,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,48275
4,1) $0 - $100,85.84,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,960
4,1) $0 - $100,37.41,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0,53942
1,5) $500 - $750,548.54,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0.0,60791
5,"6) $750 - $1,000",800.14,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,61397
9,1) $0 - $100,29.99,0,1,Rural,1,Phone,Mens E-Mail,0,0,0.0,33218
10,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0.0,35708
8,1) $0 - $100,58.95,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,18046
1,1) $0 - $100,88.36,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0,19711
11,3) $200 - $350,267.87,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0,14256
9,4) $350 - $500,411.58,1,0,Rural,0,Phone,No E-Mail,1,0,0.0,56682
9,4) $350 - $500,446.47,1,1,Rural,0,Web,Womens E-Mail,0,0,0.0,1379
7,1) $0 - $100,63.88,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,24071
4,2) $100 - $200,117.46,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,24933
6,1) $0 - $100,42.45,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,6247
4,4) $350 - $500,437.89,1,1,Rural,1,Multichannel,Mens E-Mail,0,0,0.0,29708
6,2) $100 - $200,184.26,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,60644
7,1) $0 - $100,59.92,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,54949
1,"7) $1,000 +",1515.42,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,3873
9,1) $0 - $100,38.32,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,26613
4,5) $500 - $750,527.91,0,1,Rural,1,Multichannel,Mens E-Mail,0,0,0.0,35276
5,1) $0 - $100,35.61,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,63018
2,3) $200 - $350,287.89,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,7376
2,1) $0 - $100,68.4,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,16181
10,3) $200 - $350,343.07,0,1,Urban,0,Web,No E-Mail,0,0,0.0,58712
1,3) $200 - $350,221.77,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,14487
1,3) $200 - $350,286.95,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,10287
9,1) $0 - $100,60.08,1,0,Urban,1,Web,Mens E-Mail,1,0,0.0,33345
6,4) $350 - $500,351.62,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,29366
10,2) $100 - $200,148.63,0,1,Rural,1,Web,Womens E-Mail,0,0,0.0,48563
3,2) $100 - $200,184.94,0,1,Urban,0,Web,No E-Mail,0,0,0.0,49614
1,4) $350 - $500,377.83,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,21971
6,"6) $750 - $1,000",982.76,1,1,Urban,1,Web,Womens E-Mail,1,0,0.0,10989
6,3) $200 - $350,217.8,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0,58637
1,4) $350 - $500,462.96,0,1,Urban,1,Web,Mens E-Mail,1,0,0.0,13948
3,1) $0 - $100,39.11,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,34266
9,4) $350 - $500,417.48,1,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,52787
9,1) $0 - $100,61.71,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0,18282
7,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,49711
1,4) $350 - $500,436.75,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0,48070
5,2) $100 - $200,110.35,0,1,Rural,1,Phone,No E-Mail,0,0,0.0,39842
2,2) $100 - $200,102.13,0,1,Urban,0,Web,No E-Mail,0,0,0.0,964
5,5) $500 - $750,505.36,1,1,Urban,1,Web,Mens E-Mail,0,0,0.0,18446
3,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0.0,22046
9,1) $0 - $100,29.99,1,0,Rural,1,Phone,Womens E-Mail,0,0,0.0,4728
7,5) $500 - $750,522.63,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,8062
4,2) $100 - $200,109.0,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,40526
6,2) $100 - $200,146.41,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,22284
2,3) $200 - $350,323.2,1,0,Urban,0,Web,Womens E-Mail,1,0,0.0,26709
4,2) $100 - $200,105.66,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,63544
7,1) $0 - $100,33.32,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,8817
4,3) $200 - $350,249.0,0,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0,16823
1,5) $500 - $750,731.92,1,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0,3736
4,1) $0 - $100,42.91,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,59433
5,1) $0 - $100,64.29,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,25310
4,"6) $750 - $1,000",877.78,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0,44809
5,1) $0 - $100,47.34,0,1,Rural,1,Web,No E-Mail,0,0,0.0,21153
9,4) $350 - $500,492.98,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,33985
9,1) $0 - $100,33.87,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,15775
7,"6) $750 - $1,000",817.17,1,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,47444
10,2) $100 - $200,107.16,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,56924
10,1) $0 - $100,95.38,0,1,Urban,0,Web,No E-Mail,0,0,0.0,55922
2,3) $200 - $350,289.43,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,33114
2,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0,8670
5,"6) $750 - $1,000",828.42,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,19
6,1) $0 - $100,92.95,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,20046
2,3) $200 - $350,268.42,1,1,Urban,1,Web,No E-Mail,1,0,0.0,18832
1,"6) $750 - $1,000",828.72,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0,1087
11,1) $0 - $100,45.84,1,0,Urban,1,Web,Mens E-Mail,1,0,0.0,1191
3,5) $500 - $750,730.41,1,0,Rural,1,Multichannel,Womens E-Mail,1,1,49.55,43326
7,2) $100 - $200,117.04,1,0,Surburban,0,Web,Mens E-Mail,1,0,0.0,49829
1,3) $200 - $350,252.62,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,8278
1,3) $200 - $350,296.98,1,0,Rural,0,Phone,No E-Mail,1,0,0.0,24134
11,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,30550
2,3) $200 - $350,229.2,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,59568
10,2) $100 - $200,190.31,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1162
10,2) $100 - $200,169.81,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,6346
11,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0.0,24643
1,4) $350 - $500,461.53,1,0,Surburban,1,Web,Womens E-Mail,1,0,0.0,39584
1,3) $200 - $350,298.26,1,0,Surburban,1,Phone,Womens E-Mail,1,0,0.0,30467
12,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0,51393
5,5) $500 - $750,614.54,1,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,19675
4,2) $100 - $200,153.19,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,14018
2,3) $200 - $350,276.1,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,34340
4,2) $100 - $200,150.9,0,1,Urban,1,Web,Mens E-Mail,1,0,0.0,47064
9,3) $200 - $350,315.63,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0,34211
5,1) $0 - $100,32.61,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,48530
6,2) $100 - $200,127.42,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,62132
8,1) $0 - $100,88.8,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.0,16790
4,2) $100 - $200,115.95,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,8439
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,1,1,104.47,8313
3,1) $0 - $100,55.64,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0,40152
8,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,17412
4,5) $500 - $750,634.8,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,4199
3,1) $0 - $100,73.01,1,0,Urban,1,Phone,No E-Mail,0,0,0.0,43350
10,1) $0 - $100,62.72,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,39587
4,2) $100 - $200,173.16,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,54725
3,2) $100 - $200,161.65,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,2510
9,3) $200 - $350,260.48,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,16582
10,1) $0 - $100,64.16,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,31901
3,1) $0 - $100,31.78,0,1,Urban,1,Web,No E-Mail,0,0,0.0,22224
8,3) $200 - $350,208.21,1,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,45987
10,2) $100 - $200,181.93,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,38317
10,1) $0 - $100,39.93,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0,23825
1,4) $350 - $500,495.72,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0,44997
12,2) $100 - $200,194.3,1,0,Urban,0,Web,No E-Mail,1,0,0.0,56737
5,3) $200 - $350,235.05,0,1,Urban,0,Web,No E-Mail,0,0,0.0,32803
1,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,1,0,0.0,51494
2,5) $500 - $750,739.1,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,13185
7,1) $0 - $100,79.35,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0,37138
8,1) $0 - $100,46.04,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0,30527
4,3) $200 - $350,226.1,1,1,Rural,0,Multichannel,No E-Mail,0,0,0.0,28380
1,3) $200 - $350,227.73,1,0,Surburban,0,Multichannel,Mens E-Mail,1,0,0.0,36291
8,2) $100 - $200,142.35,0,1,Urban,1,Web,No E-Mail,0,0,0.0,38704
10,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,2870
8,2) $100 - $200,183.85,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,2389
1,3) $200 - $350,213.94,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0,2949
2,1) $0 - $100,33.71,0,1,Urban,1,Web,Womens E-Mail,1,1,108.36,15174
5,2) $100 - $200,132.37,0,1,Urban,1,Web,No E-Mail,0,0,0.0,8476
11,2) $100 - $200,129.9,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,41400
4,1) $0 - $100,56.18,1,0,Urban,1,Web,No E-Mail,0,0,0.0,46430
1,3) $200 - $350,329.02,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,9109
11,2) $100 - $200,148.7,1,0,Rural,1,Phone,Mens E-Mail,0,0,0.0,39169
9,1) $0 - $100,43.49,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,37445
10,2) $100 - $200,134.82,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,33610
7,2) $100 - $200,118.51,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0,39929
10,3) $200 - $350,266.89,1,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0,26756
8,2) $100 - $200,159.51,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,24725
3,1) $0 - $100,47.62,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,32322
7,1) $0 - $100,58.61,1,0,Rural,0,Web,Womens E-Mail,1,0,0.0,1671
9,4) $350 - $500,375.37,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,49715
2,5) $500 - $750,646.85,1,1,Surburban,1,Web,No E-Mail,0,0,0.0,48033
3,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,48895
7,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,26066
9,3) $200 - $350,322.47,1,0,Rural,0,Web,Mens E-Mail,1,0,0.0,45202
2,3) $200 - $350,226.43,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,1342
2,3) $200 - $350,277.01,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,6594
3,3) $200 - $350,233.92,1,1,Surburban,0,Web,No E-Mail,0,0,0.0,5802
3,1) $0 - $100,47.89,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,9679
10,2) $100 - $200,191.94,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,16533
6,1) $0 - $100,92.66,1,0,Surburban,1,Phone,Mens E-Mail,1,0,0.0,24430
1,4) $350 - $500,399.04,1,1,Rural,0,Multichannel,Womens E-Mail,1,0,0.0,59343
7,1) $0 - $100,47.28,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,50259
5,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,25946
2,1) $0 - $100,91.64,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0,57656
1,"7) $1,000 +",1333.55,1,0,Urban,1,Multichannel,Womens E-Mail,1,0,0.0,33878
8,3) $200 - $350,296.28,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,49538
2,3) $200 - $350,218.39,1,0,Surburban,0,Phone,Womens E-Mail,1,0,0.0,15721
7,1) $0 - $100,29.99,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0,46603
1,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0.0,9922
1,2) $100 - $200,129.14,1,0,Urban,0,Web,No E-Mail,0,0,0.0,26805
11,1) $0 - $100,74.9,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0,60676
1,5) $500 - $750,661.54,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,63651
1,3) $200 - $350,301.18,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,28480
12,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,4845
7,"6) $750 - $1,000",854.29,1,1,Surburban,1,Web,Mens E-Mail,1,0,0.0,36633
10,1) $0 - $100,89.66,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,54799
8,3) $200 - $350,346.85,1,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,10270
9,4) $350 - $500,469.32,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,45221
11,2) $100 - $200,108.01,0,1,Urban,1,Web,Mens E-Mail,1,0,0.0,1252
12,2) $100 - $200,166.34,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,6707
5,1) $0 - $100,60.59,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,21948
7,2) $100 - $200,170.83,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,39522
8,3) $200 - $350,323.49,1,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,40530
8,2) $100 - $200,158.11,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,13689
9,1) $0 - $100,81.1,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,16795
2,2) $100 - $200,113.22,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,30244
2,2) $100 - $200,170.37,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,46098
6,5) $500 - $750,569.91,1,0,Rural,1,Phone,Mens E-Mail,0,0,0.0,56636
5,2) $100 - $200,192.0,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,25185
7,2) $100 - $200,125.85,0,1,Rural,0,Web,No E-Mail,0,0,0.0,44022
7,3) $200 - $350,268.74,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0,58888
3,1) $0 - $100,78.08,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,42715
10,2) $100 - $200,139.67,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0,61757
10,3) $200 - $350,238.78,1,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,29793
5,3) $200 - $350,220.48,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,9798
8,4) $350 - $500,424.88,1,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,11145
12,2) $100 - $200,169.33,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,21589
3,3) $200 - $350,272.02,0,1,Rural,1,Phone,No E-Mail,0,0,0.0,44977
3,3) $200 - $350,282.47,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0,43403
10,2) $100 - $200,166.43,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,48905
3,3) $200 - $350,212.72,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,13546
2,1) $0 - $100,58.72,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,37570
2,1) $0 - $100,37.94,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,46332
10,5) $500 - $750,517.45,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0,45747
9,1) $0 - $100,38.68,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,44981
10,1) $0 - $100,66.17,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,6607
4,3) $200 - $350,275.04,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0,48556
11,3) $200 - $350,228.85,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,36496
6,2) $100 - $200,195.88,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,29688
1,1) $0 - $100,38.27,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0,10700
4,4) $350 - $500,389.2,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0,6756
5,5) $500 - $750,728.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,446
5,1) $0 - $100,56.31,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,43038
1,3) $200 - $350,225.19,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,50145
2,3) $200 - $350,323.73,1,0,Surburban,1,Phone,Womens E-Mail,1,0,0.0,13172
5,2) $100 - $200,136.37,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,57395
4,3) $200 - $350,273.06,1,1,Rural,1,Web,Womens E-Mail,1,0,0.0,13263
7,1) $0 - $100,49.12,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0,31730
10,4) $350 - $500,448.29,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,24096
1,"6) $750 - $1,000",754.44,0,1,Urban,1,Multichannel,Mens E-Mail,1,0,0.0,13509
2,1) $0 - $100,87.5,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,27356
11,2) $100 - $200,115.59,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0,25778
4,1) $0 - $100,41.99,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,11733
2,3) $200 - $350,333.04,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,50404
3,2) $100 - $200,173.08,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0,37870
9,3) $200 - $350,218.8,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,28263
4,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,50392
5,3) $200 - $350,216.09,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,26538
2,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,4647
5,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,56172
1,2) $100 - $200,145.61,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0,14202
5,2) $100 - $200,126.72,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.0,15195
8,2) $100 - $200,196.45,1,0,Surburban,0,Phone,Womens E-Mail,1,0,0.0,38090
5,5) $500 - $750,672.1,1,1,Urban,1,Web,Womens E-Mail,0,0,0.0,12814
9,1) $0 - $100,68.49,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,43442
6,2) $100 - $200,170.45,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,18623
6,1) $0 - $100,43.16,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,11843
11,3) $200 - $350,307.44,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0,20278
9,3) $200 - $350,216.21,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0,6476
3,3) $200 - $350,294.03,1,0,Rural,1,Web,Mens E-Mail,0,0,0.0,44941
11,1) $0 - $100,79.78,1,0,Urban,0,Web,No E-Mail,0,0,0.0,39613
8,"7) $1,000 +",1074.19,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0.0,29646
9,1) $0 - $100,77.11,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,50285
1,2) $100 - $200,102.09,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,10145
2,3) $200 - $350,254.6,0,1,Surburban,1,Phone,Mens E-Mail,1,0,0.0,18144
3,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,33372
3,1) $0 - $100,29.99,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,45307
1,4) $350 - $500,460.16,1,0,Urban,0,Web,No E-Mail,0,0,0.0,21502
1,2) $100 - $200,127.04,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,19273
10,3) $200 - $350,291.71,1,1,Surburban,0,Web,No E-Mail,1,0,0.0,43892
2,2) $100 - $200,196.41,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,14059
3,2) $100 - $200,123.37,1,0,Rural,0,Phone,Womens E-Mail,1,0,0.0,50494
7,2) $100 - $200,195.96,1,0,Rural,0,Web,No E-Mail,0,0,0.0,6096
9,2) $100 - $200,198.68,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,17288
2,3) $200 - $350,210.09,1,1,Rural,0,Multichannel,No E-Mail,1,0,0.0,24210
